"","cardId","name","cardSet","type","rarity","text","locale","playerClass","name.1","faction","health","collectible","img","imgGold","attack","race","cost","flavor","artist","howToGet","howToGetGold","inPlayText","durability","mechanics.name","mechanics.name.1","elite","mechanics.name.2","mechanics.name.3"
"199","CS2_162","Lord of the Arena","Basic","Minion","Free","<b>Taunt</b>","enUS",NA,"Taunt","Alliance",5,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_162.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_162_premium.gif",6,NA,6,"He used to be a 2100+ rated arena player, but that was years ago and nobody can get him to shut up about it.","E.M. Gist",NA,"Unlocked at Priest Level 59.",NA,NA,NA,NA,NA,NA,NA
"200","CS2_213","Reckless Rocketeer","Basic","Minion","Free","<b>Charge</b>","enUS",NA,"Charge","Horde",2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_213.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_213_premium.gif",5,NA,6,"One Insane Rocketeer.   One Rocket full of Explosives.   Infinite Fun.","John Polidora",NA,"Unlocked at Shaman Level 59.",NA,NA,NA,NA,NA,NA,NA
"201","EX1_173","Starfire","Basic","Spell","Free","Deal $5 damage.
Draw a card.","enUS","Druid",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_173.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_173_premium.gif",NA,NA,6,"Balance is important to druids.  This card is perfectly balanced.","Alex Horley Orlandelli","Unlocked at Level 2.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA,NA
"202","NEW1_004","Vanish","Basic","Spell","Free","Return all minions to their owner's hand.","enUS","Rogue",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_004.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_004_premium.gif",NA,NA,6,NA,"Sean O’Daniels","Unlocked at Level 8.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA,NA
"203","CS2_201","Core Hound","Basic","Minion","Free",NA,"enUS",NA,NA,NA,5,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_201.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_201_premium.gif",9,"Beast",7,"You don’t tame a Core Hound. You just train it to eat someone else before it eats you.","E.M. Gist",NA,"Unlocked at Hunter Level 51.",NA,NA,NA,NA,NA,NA,NA
"204","CS2_032","Flamestrike","Basic","Spell","Free","Deal $4 damage to all enemy minions.","enUS","Mage",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_032.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_032_premium.gif",NA,NA,7,"When the ground is on fire, you should <i>not</i> stop, drop, and roll.","Romain De Santi","Unlocked at Level 10.","Unlocked at Level 51.",NA,NA,NA,NA,NA,NA,NA
"205","CS2_088","Guardian of Kings","Basic","Minion","Free","<b>Battlecry:</b> Restore 6 Health to your hero.","enUS","Paladin","Battlecry","Neutral",6,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_088.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_088_premium.gif",5,NA,7,"Holy beings from the beyond are so cliché!","E.M. Gist","Unlocked at Level 8.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA,NA
"206","CS2_077","Sprint","Basic","Spell","Free","Draw 4 cards.","enUS","Rogue",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_077.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_077_premium.gif",NA,NA,7,"Rogues are not good joggers.","James Zhang","Unlocked at Level 10.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA,NA
"207","CS2_222","Stormwind Champion","Basic","Minion","Free","Your other minions have +1/+1.","enUS",NA,"Aura","Alliance",6,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_222.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_222_premium.gif",6,NA,7,"When Deathwing assaulted the capital, this soldier was the only member of his squad to survive. Now he's all bitter and stuff.","Doug Alexander",NA,"Unlocked at Paladin Level 59.","For the Alliance!",NA,NA,NA,NA,NA,NA
"208","CS2_186","War Golem","Basic","Minion","Free",NA,"enUS",NA,NA,"Neutral",7,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_186.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_186_premium.gif",7,NA,7,"Golems are not afraid, but for some reason they still run when you cast Fear on them.  Instinct, maybe?  A desire to blend in?","Dave Kendall",NA,"Unlocked at Rogue Level 51.",NA,NA,NA,NA,NA,NA,NA
"209","CS2_232","Ironbark Protector","Basic","Minion","Free","<b>Taunt</b>","enUS","Druid","Taunt","Neutral",8,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_232.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_232_premium.gif",8,NA,8,"I <i>dare</i> you to attack Darnassus.","Dave Allsop","Unlocked at Level 10.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA,NA
"210","CS1_113","Mind Control","Basic","Spell","Free","Take control of an enemy minion.","enUS","Priest",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1_113.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1_113_premium.gif",NA,NA,10,"Nominated as ""Spell Most Likely to Make Your Opponent Punch the Wall.""","Sean O’Daniels","Unlocked at Level 10.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA,NA
"211","CS2_188o","'Inspired'","Classic","Enchantment",NA,"This minion has +2 Attack this turn.","enUS",NA,"OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","EX1_561e","Alexstrasza's Fire","Classic","Enchantment",NA,"Health set to 15.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","CS2_038e","Ancestral Spirit","Classic","Enchantment",NA,"<b>Deathrattle:</b> Resummon this minion.","enUS","Shaman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","NEW1_008b","Ancient Secrets","Classic","Spell",NA,"Restore 5 Health.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_008b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_008b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","NEW1_008a","Ancient Teachings","Classic","Spell",NA,"Draw a card.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_008a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_008a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","EX1_014te","Bananas","Classic","Enchantment",NA,"Has +1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","EX1_165b","Bear Form","Classic","Spell","Common","+2 Health and <b>Taunt</b>.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","EX1_604o","Berserk","Classic","Enchantment",NA,"Increased Attack.","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","EX1_549o","Bestial Wrath","Classic","Enchantment",NA,"+2 Attack and <b>Immune</b> this turn.","enUS","Hunter","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","EX1_570e","Bite","Classic","Enchantment",NA,"+4 Attack this turn.","enUS",NA,"OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","EX1_509e","Blarghghl","Classic","Enchantment",NA,"Increased Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","EX1_355e","Blessed Champion","Classic","Enchantment",NA,"This minion's Attack has been doubled.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","EX1_363e","Blessing of Wisdom","Classic","Enchantment",NA,"When this minion attacks, the player who blessed it draws a card.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","EX1_363e2","Blessing of Wisdom","Classic","Enchantment",NA,"When this minion attacks, the enemy player draws a card.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","CS2_059o","Blood Pact","Classic","Enchantment",NA,"Increased Health.","enUS","Warlock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","EX1_411e","Bloodrage","Classic","Enchantment",NA,"No durability loss.","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","NEW1_025e","Bolstered","Classic","Enchantment",NA,"Increased Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","tt_004o","Cannibalize","Classic","Enchantment",NA,"Increased Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","EX1_165a","Cat Form","Classic","Spell","Common","<b>Charge</b>","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_165a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_165a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","CS2_073e","Cold Blood","Classic","Enchantment",NA,"+2 Attack.","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","CS2_073e2","Cold Blood","Classic","Enchantment",NA,"+4 Attack.","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","NEW1_036e","Commanding Shout","Classic","Enchantment",NA,"Can't be reduced below 1 Health this turn.","enUS","Warrior","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","NEW1_036e2","Commanding Shout","Classic","Enchantment",NA,"Your minions can't be reduced below 1 Health this turn.","enUS","Warrior","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","EX1_128e","Concealed","Classic","Enchantment",NA,"Stealthed until your next turn.","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","EX1_304e","Consume","Classic","Enchantment",NA,"Increased stats.","enUS","Warlock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","EX1_573a","Demigod's Favor","Classic","Spell",NA,"Give your other minions +2/+2.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_573a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_573a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","EX1_573ae","Demigod's Favor","Classic","Enchantment",NA,"+2/+2.","enUS","Druid",NA,"Neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","NEW1_014e","Disguised","Classic","Enchantment",NA,"Stealthed until your next turn.","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","EX1_166b","Dispel","Classic","Spell",NA,"<b>Silence</b> a minion.","enUS","Druid","Silence","Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_166b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_166b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","EX1_004e","Elune's Grace","Classic","Enchantment",NA,"Increased Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","EX1_055o","Empowered","Classic","Enchantment",NA,"Mana Addict has increased Attack.","enUS",NA,"OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","EX1_009e","Enraged","Classic","Enchantment",NA,"+5 Attack.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","EX1_390e","Enraged","Classic","Enchantment",NA,"+3 Attack.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","EX1_393e","Enraged","Classic","Enchantment",NA,"+3 Attack.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","EX1_412e","Enraged","Classic","Enchantment",NA,"+1 Attack and <b>Windfury</b>.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","EX1_414e","Enraged","Classic","Enchantment",NA,"+6 Attack","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","EX1_619e","Equality","Classic","Enchantment",NA,"Health changed to 1.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","NEW1_037e","Equipped","Classic","Enchantment",NA,"Increased Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","EX1_059e","Experiments!","Classic","Enchantment",NA,"Attack and Health have been swapped by Crazed Alchemist.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","CS2_053e","Far Sight","Classic","Enchantment",NA,"One of your cards costs (3) less.","enUS","Shaman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lars Grant-West",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","NEW1_017e","Full Belly","Classic","Enchantment",NA,"+2/+2.  Full of Murloc.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","CS2_181e","Full Strength","Classic","Enchantment",NA,"This minion has +2 Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","DS1_188e","Gladiator's Longbow enchantment","Classic","Enchantment",NA,NA,"enUS","Hunter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","NEW1_024o","Greenskin's Command","Classic","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","NEW1_038o","Growth","Classic","Enchantment",NA,"Gruul is growing...","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","EX1_093e","Hand of Argus","Classic","Enchantment",NA,"+1/+1 and <b>Taunt</b>.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","EX1_043e","Hour of Twilight","Classic","Enchantment",NA,"Increased Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","EX1_295o","Ice Block","Classic","Enchantment",NA,"Your hero is <b>Immune</b> this turn.","enUS","Mage","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","EX1_623e","Infusion","Classic","Enchantment",NA,"+3 Health.","enUS","Priest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","CS1_129e","Inner Fire","Classic","Enchantment",NA,"This minion's Attack is equal to its Health.","enUS","Priest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","EX1_607e","Inner Rage","Classic","Enchantment",NA,"+2 Attack.","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","EX1_366e","Justice Served","Classic","Enchantment",NA,"Has +1/+1.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","EX1_080o","Keeping Secrets","Classic","Enchantment",NA,"Increased stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","NEW1_029t","Kill Millhouse!","Classic","Enchantment","Legendary","Spells cost (0) this turn!","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","EX1_160b","Leader of the Pack","Classic","Spell",NA,"Give your minions +1/+1.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_160b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_160b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","EX1_160be","Leader of the Pack","Classic","Enchantment",NA,"+1/+1.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","EX1_044e","Level Up!","Classic","Enchantment",NA,"Increased Attack and Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","NEW1_012o","Mana Gorged","Classic","Enchantment",NA,"Increased attack.","enUS","Mage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","EX1_155a","Mark of Nature","Classic","Spell",NA,"+4 Attack.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_155a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_155a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","EX1_155ae","Mark of Nature","Classic","Enchantment",NA,"This minion has +4 Attack.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","EX1_155b","Mark of Nature","Classic","Spell",NA,"+4 Health and <b>Taunt</b>.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_155b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_155b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","EX1_155be","Mark of Nature","Classic","Enchantment",NA,"This minion has +4 Health and <b>Taunt</b>.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","EX1_tk31","Mind Controlling","Classic","Enchantment","Common",NA,"enUS","Priest","Summoned","Neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","EX1_166a","Moonfire","Classic","Spell",NA,"Deal 2 damage.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_166a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_166a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","EX1_507e","Mrgglaargl!","Classic","Enchantment",NA,"Murloc Warleader is granting +2/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","EX1_103e","Mrghlglhal","Classic","Enchantment",NA,"+2 Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","EX1_411e2","Needs Sharpening","Classic","Enchantment",NA,"Decreased Attack.","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","DREAM_05e","Nightmare","Classic","Enchantment",NA,"This minion has +5/+5, but will be destroyed soon.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","EX1_164a","Nourish","Classic","Spell",NA,"Gain 2 Mana Crystals.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_164a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_164a_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","EX1_164b","Nourish","Classic","Spell",NA,"Draw 3 cards.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_164b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_164b_premium.gif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","EX1_258e","Overloading","Classic","Enchantment",NA,"Increased stats.","enUS","Shaman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","EX1_612o","Power of the Kirin Tor","Classic","Enchantment",NA,"Your next Secret costs (0).","enUS","Mage","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","EX1_316e","Power Overwhelming","Classic","Enchantment",NA,"This minion has +4/+4, but will die a horrible death at the end of the turn.","enUS","Warlock",NA,"Neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","EX1_145o","Preparation","Classic","Enchantment",NA,"The next spell you cast this turn costs (3) less.","enUS","Rogue","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
